日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/22	1.727	22.2883	3.5	0.0	3.5	25.7883	-24.0613	3944.0	464.16184971098266	440.10054971098265	464.16184971098266	464.16184971098266	0.0	0.0	24.0613	0.0	0.0	4698.0	0.0	-24.0613	-24.0613	3479.8381502890174	0.0	464.16184971098266
2026/03/23	1.213	22.2883	3.5	0.0	3.5	25.7883	-24.5753	3944.0	464.16184971098266	439.5865497109827	464.16184971098266	464.16184971098266	0.0	0.0	24.5753	0.0	0.0	4698.0	0.0	-24.5753	-24.5753	3479.8381502890174	0.0	464.16184971098266
2026/03/24	3.487	22.2883	3.5	0.0	3.5	25.7883	-22.301299999999998	3944.0	464.16184971098266	441.8605497109827	464.16184971098266	464.16184971098266	0.0	0.0	22.301299999999998	0.0	0.0	4698.0	0.0	-22.301299999999998	-22.301299999999998	3479.8381502890174	0.0	464.16184971098266
2026/03/25	1.823	22.2883	3.5	0.0	3.5	25.7883	-23.9653	3944.0	464.16184971098266	440.19654971098265	464.16184971098266	464.16184971098266	0.0	0.0	23.9653	0.0	0.0	4698.0	0.0	-23.9653	-23.9653	3479.8381502890174	0.0	464.16184971098266
2026/03/26	3.981	22.2883	3.5	0.0	3.5	25.7883	-21.807299999999998	3944.0	464.16184971098266	442.35454971098267	464.16184971098266	464.16184971098266	0.0	0.0	21.807299999999998	0.0	0.0	4698.0	0.0	-21.807299999999998	-21.807299999999998	3479.8381502890174	0.0	464.16184971098266
2026/03/27	5.858	22.2883	3.5	0.0	3.5	25.7883	-19.9303	3944.0	464.16184971098266	444.2315497109827	464.16184971098266	464.16184971098266	0.0	0.0	19.9303	0.0	0.0	4698.0	0.0	-19.9303	-19.9303	3479.8381502890174	0.0	464.16184971098266
2026/03/28	3.588	22.2883	3.5	0.0	3.5	25.7883	-22.2003	3944.0	464.16184971098266	441.9615497109827	464.16184971098266	464.16184971098266	0.0	0.0	22.2003	0.0	0.0	4698.0	0.0	-22.2003	-22.2003	3479.8381502890174	0.0	464.16184971098266
2026/03/29	4.368	22.2883	3.5	0.0	3.5	25.7883	-21.420299999999997	3944.0	464.16184971098266	442.74154971098267	464.16184971098266	464.16184971098266	0.0	0.0	21.420299999999997	0.0	0.0	4698.0	0.0	-21.420299999999997	-21.420299999999997	3479.8381502890174	0.0	464.16184971098266
2026/03/30	5.227	22.2883	3.5	0.0	3.5	25.7883	-20.5613	3944.0	464.16184971098266	443.60054971098265	464.16184971098266	464.16184971098266	0.0	0.0	20.5613	0.0	0.0	4698.0	0.0	-20.5613	-20.5613	3479.8381502890174	0.0	464.16184971098266
2026/03/31	2.718	22.2883	3.5	0.0	3.5	25.7883	-23.0703	3944.0	464.16184971098266	441.0915497109827	464.16184971098266	464.16184971098266	0.0	0.0	23.0703	0.0	0.0	4698.0	0.0	-23.0703	-23.0703	3479.8381502890174	0.0	464.16184971098266
2026/04/01	1.484	22.2883	4.48	0.0	4.48	26.7683	-25.2843	3944.0	464.16184971098266	438.87754971098263	464.16184971098266	464.16184971098266	0.0	0.0	25.2843	0.0	0.0	4698.0	0.0	-25.2843	-25.2843	3479.8381502890174	0.0	464.16184971098266
2026/04/02	1.21	22.2883	4.48	0.0	4.48	26.7683	-25.5583	3944.0	464.16184971098266	438.6035497109827	464.16184971098266	464.16184971098266	0.0	0.0	25.5583	0.0	0.0	4698.0	0.0	-25.5583	-25.5583	3479.8381502890174	0.0	464.16184971098266
2026/04/03	1.097	0.4583	4.48	0.0	4.48	4.938300000000001	-3.841300000000001	3944.0	464.16184971098266	460.3205497109827	464.16184971098266	464.16184971098266	0.0	0.0	3.841300000000001	0.0	0.0	4698.0	0.0	-3.841300000000001	-3.841300000000001	3479.8381502890174	0.0	464.16184971098266
