日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/17	0.775	0.0	0.0	0.0	0.0	0.0	0.775	0.0	0.0	0.775	0.775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775	0.775	0.0	0.0	0.0	0.0
2026/03/18	0.731	0.0	0.0	0.0	0.0	0.0	0.731	0.0	0.0	0.731	0.731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.731	0.731	0.0	0.0	0.0	0.0
2026/03/19	0.684	0.0	0.0	0.0	0.0	0.0	0.684	0.0	0.0	0.684	0.684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684	0.684	0.0	0.0	0.0	0.0
2026/03/20	1.159	0.0	0.0	0.0	0.0	0.0	1.159	0.0	0.0	1.159	1.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.159	1.159	0.0	0.0	0.0	0.0
2026/03/21	3.359	0.0	0.0	0.0	0.0	0.0	3.359	0.0	0.0	3.359	3.359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.359	3.359	0.0	0.0	0.0	0.0
2026/03/22	1.727	0.0	0.0	0.0	0.0	0.0	1.727	0.0	0.0	1.727	1.727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.727	1.727	0.0	0.0	0.0	0.0
2026/03/23	1.213	0.0	0.0	0.0	0.0	0.0	1.213	0.0	0.0	1.213	1.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.213	1.213	0.0	0.0	0.0	0.0
2026/03/24	3.487	0.0	0.0	0.0	0.0	0.0	3.487	0.0	0.0	3.487	3.487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.487	3.487	0.0	0.0	0.0	0.0
2026/03/25	1.823	0.0	0.0	0.0	0.0	0.0	1.823	0.0	0.0	1.823	1.823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.823	1.823	0.0	0.0	0.0	0.0
2026/03/26	3.981	0.0	0.0	0.0	0.0	0.0	3.981	0.0	0.0	3.981	3.981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.981	3.981	0.0	0.0	0.0	0.0
2026/03/27	5.858	0.0	0.0	0.0	0.0	0.0	5.858	0.0	0.0	5.858	5.858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.858	5.858	0.0	0.0	0.0	0.0
2026/03/28	3.588	0.0	0.0	0.0	0.0	0.0	3.588	0.0	0.0	3.588	3.588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.588	3.588	0.0	0.0	0.0	0.0
2026/03/29	4.368	0.0	0.0	0.0	0.0	0.0	4.368	0.0	0.0	4.368	4.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.368	4.368	0.0	0.0	0.0	0.0
2026/03/30	5.227	0.0	0.0	0.0	0.0	0.0	5.227	0.0	0.0	5.227	5.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.227	5.227	0.0	0.0	0.0	0.0
2026/03/31	2.718	0.0	0.0	0.0	0.0	0.0	2.718	0.0	0.0	2.718	2.718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.718	2.718	0.0	0.0	0.0	0.0
2026/04/01	1.484	0.0	0.0	0.0	0.0	0.0	1.484	0.0	0.0	1.484	1.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.484	1.484	0.0	0.0	0.0	0.0
2026/04/02	1.21	0.0	0.0	0.0	0.0	0.0	1.21	0.0	0.0	1.21	1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21	1.21	0.0	0.0	0.0	0.0
2026/04/03	1.097	0.0	0.0	0.0	0.0	0.0	1.097	0.0	0.0	1.097	1.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.097	1.097	0.0	0.0	0.0	0.0
