日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/21	3.359	8.2451	4.45	0.0	4.45	12.6951	-9.3361	852.0	0.0	-9.3361	0.0	0.0	0.0	0.0	9.3361	0.0	0.0	946.0	0.0	-9.3361	-9.3361	852.0	0.0	0.0
2026/03/22	1.727	8.2451	4.45	0.0	4.45	12.6951	-10.9681	852.0	0.0	-10.9681	0.0	0.0	0.0	0.0	10.9681	0.0	0.0	946.0	0.0	-10.9681	-10.9681	852.0	0.0	0.0
2026/03/23	1.213	8.2451	4.45	0.0	4.45	12.6951	-11.482099999999999	852.0	0.0	-11.482099999999999	0.0	0.0	0.0	0.0	11.482099999999999	0.0	0.0	946.0	0.0	-11.482099999999999	-11.482099999999999	852.0	0.0	0.0
2026/03/24	3.487	8.2451	4.45	0.0	4.45	12.6951	-9.2081	852.0	0.0	-9.2081	0.0	0.0	0.0	0.0	9.2081	0.0	0.0	946.0	0.0	-9.2081	-9.2081	852.0	0.0	0.0
2026/03/25	1.823	8.2451	4.45	0.0	4.45	12.6951	-10.8721	852.0	0.0	-10.8721	0.0	0.0	0.0	0.0	10.8721	0.0	0.0	946.0	0.0	-10.8721	-10.8721	852.0	0.0	0.0
2026/03/26	3.981	8.2451	4.45	0.0	4.45	12.6951	-8.7141	852.0	0.0	-8.7141	0.0	0.0	0.0	0.0	8.7141	0.0	0.0	946.0	0.0	-8.7141	-8.7141	852.0	0.0	0.0
2026/03/27	5.858	8.2451	4.45	0.0	4.45	12.6951	-6.8371	852.0	0.0	-6.8371	0.0	0.0	0.0	0.0	6.8371	0.0	0.0	946.0	0.0	-6.8371	-6.8371	852.0	0.0	0.0
2026/03/28	3.588	8.2451	4.45	0.0	4.45	12.6951	-9.107099999999999	852.0	0.0	-9.107099999999999	0.0	0.0	0.0	0.0	9.107099999999999	0.0	0.0	946.0	0.0	-9.107099999999999	-9.107099999999999	852.0	0.0	0.0
2026/03/29	4.368	8.2451	4.45	0.0	4.45	12.6951	-8.3271	852.0	0.0	-8.3271	0.0	0.0	0.0	0.0	8.3271	0.0	0.0	946.0	0.0	-8.3271	-8.3271	852.0	0.0	0.0
2026/03/30	5.227	8.2451	4.45	0.0	4.45	12.6951	-7.4681	852.0	0.0	-7.4681	0.0	0.0	0.0	0.0	7.4681	0.0	0.0	946.0	0.0	-7.4681	-7.4681	852.0	0.0	0.0
2026/03/31	2.718	8.2451	4.45	0.0	4.45	12.6951	-9.9771	852.0	0.0	-9.9771	0.0	0.0	0.0	0.0	9.9771	0.0	0.0	946.0	0.0	-9.9771	-9.9771	852.0	0.0	0.0
2026/04/01	1.484	8.2451	6.27	0.0	6.27	14.5151	-13.0311	852.0	0.0	-13.0311	0.0	0.0	0.0	0.0	13.0311	0.0	0.0	946.0	0.0	-13.0311	-13.0311	852.0	0.0	0.0
2026/04/02	1.21	8.2451	6.27	0.0	6.27	14.5151	-13.3051	852.0	0.0	-13.3051	0.0	0.0	0.0	0.0	13.3051	0.0	0.0	946.0	0.0	-13.3051	-13.3051	852.0	0.0	0.0
2026/04/03	1.097	1.7951	6.27	0.0	6.27	8.0651	-6.9681	852.0	0.0	-6.9681	0.0	0.0	0.0	0.0	6.9681	0.0	0.0	946.0	0.0	-6.9681	-6.9681	852.0	0.0	0.0
