日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/18	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/19	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/20	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/21	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/22	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/23	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/24	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/25	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/26	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/27	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/28	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/29	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/30	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/03/31	6.123600000000001	4.8436	1.28	0.0	1.28	6.123600000000001	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/04/01	6.5536	4.8436	1.71	0.0	1.71	6.5536	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/04/02	6.5536	4.8436	1.71	0.0	1.71	6.5536	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
2026/04/03	3.8436	2.1336	1.71	0.0	1.71	3.8436	0.0	2450.0	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	1.7763568394002505e-15	0.0	0.0	0.0	0.0	0.0	2683.333333333333	0.0	0.0	0.0	2450.0	0.0	1.7763568394002505e-15
