日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/13	0.83	5.4751	0.63	0.0	0.63	6.1051	-5.2751	550.0	0.0	-5.2751	0.0	0.0	0.0	0.0	5.2751	0.0	0.0	610.0	0.0	-5.2751	-5.2751	550.0	0.0	0.0
2026/03/14	0.816	5.4751	0.63	0.0	0.63	6.1051	-5.2891	550.0	0.0	-5.2891	0.0	0.0	0.0	0.0	5.2891	0.0	0.0	610.0	0.0	-5.2891	-5.2891	550.0	0.0	0.0
2026/03/15	0.827	5.4751	0.63	0.0	0.63	6.1051	-5.2781	550.0	0.0	-5.2781	0.0	0.0	0.0	0.0	5.2781	0.0	0.0	610.0	0.0	-5.2781	-5.2781	550.0	0.0	0.0
2026/03/16	0.809	5.4751	0.63	0.0	0.63	6.1051	-5.2961	550.0	0.0	-5.2961	0.0	0.0	0.0	0.0	5.2961	0.0	0.0	610.0	0.0	-5.2961	-5.2961	550.0	0.0	0.0
2026/03/17	0.775	5.4751	0.63	0.0	0.63	6.1051	-5.3301	550.0	0.0	-5.3301	0.0	0.0	0.0	0.0	5.3301	0.0	0.0	610.0	0.0	-5.3301	-5.3301	550.0	0.0	0.0
2026/03/18	0.731	5.4751	0.63	0.0	0.63	6.1051	-5.3741	550.0	0.0	-5.3741	0.0	0.0	0.0	0.0	5.3741	0.0	0.0	610.0	0.0	-5.3741	-5.3741	550.0	0.0	0.0
2026/03/19	0.684	5.4751	0.63	0.0	0.63	6.1051	-5.4211	550.0	0.0	-5.4211	0.0	0.0	0.0	0.0	5.4211	0.0	0.0	610.0	0.0	-5.4211	-5.4211	550.0	0.0	0.0
2026/03/20	1.159	5.4751	0.63	0.0	0.63	6.1051	-4.9461	550.0	0.0	-4.9461	0.0	0.0	0.0	0.0	4.9461	0.0	0.0	610.0	0.0	-4.9461	-4.9461	550.0	0.0	0.0
2026/03/21	3.359	5.4751	0.63	0.0	0.63	6.1051	-2.7461	550.0	0.0	-2.7461	0.0	0.0	0.0	0.0	2.7461	0.0	0.0	610.0	0.0	-2.7461	-2.7461	550.0	0.0	0.0
2026/03/22	1.727	5.4751	0.63	0.0	0.63	6.1051	-4.3781	550.0	0.0	-4.3781	0.0	0.0	0.0	0.0	4.3781	0.0	0.0	610.0	0.0	-4.3781	-4.3781	550.0	0.0	0.0
2026/03/23	1.213	5.4751	0.63	0.0	0.63	6.1051	-4.8921	550.0	0.0	-4.8921	0.0	0.0	0.0	0.0	4.8921	0.0	0.0	610.0	0.0	-4.8921	-4.8921	550.0	0.0	0.0
2026/03/24	3.487	5.4751	0.63	0.0	0.63	6.1051	-2.6181	550.0	0.0	-2.6181	0.0	0.0	0.0	0.0	2.6181	0.0	0.0	610.0	0.0	-2.6181	-2.6181	550.0	0.0	0.0
2026/03/25	1.823	5.4751	0.63	0.0	0.63	6.1051	-4.2821	550.0	0.0	-4.2821	0.0	0.0	0.0	0.0	4.2821	0.0	0.0	610.0	0.0	-4.2821	-4.2821	550.0	0.0	0.0
2026/03/26	3.981	5.4751	0.63	0.0	0.63	6.1051	-2.1241000000000003	550.0	0.0	-2.1241000000000003	0.0	0.0	0.0	0.0	2.1241000000000003	0.0	0.0	610.0	0.0	-2.1241000000000003	-2.1241000000000003	550.0	0.0	0.0
2026/03/27	5.858	5.4751	0.63	0.0	0.63	6.1051	-0.24710000000000054	550.0	0.0	-0.24710000000000054	0.0	0.0	0.0	0.0	0.24710000000000054	0.0	0.0	610.0	0.0	-0.24710000000000054	-0.24710000000000054	550.0	0.0	0.0
2026/03/28	3.588	5.4751	0.63	0.0	0.63	6.1051	-2.5171	550.0	0.0	-2.5171	0.0	0.0	0.0	0.0	2.5171	0.0	0.0	610.0	0.0	-2.5171	-2.5171	550.0	0.0	0.0
2026/03/29	4.368	5.4751	0.63	0.0	0.63	6.1051	-1.7370999999999999	550.0	0.0	-1.7370999999999999	0.0	0.0	0.0	0.0	1.7370999999999999	0.0	0.0	610.0	0.0	-1.7370999999999999	-1.7370999999999999	550.0	0.0	0.0
2026/03/30	5.227	5.4751	0.63	0.0	0.63	6.1051	-0.8780999999999999	550.0	0.0	-0.8780999999999999	0.0	0.0	0.0	0.0	0.8780999999999999	0.0	0.0	610.0	0.0	-0.8780999999999999	-0.8780999999999999	550.0	0.0	0.0
2026/03/31	2.718	5.4751	0.63	0.0	0.63	6.1051	-3.3871	550.0	0.0	-3.3871	0.0	0.0	0.0	0.0	3.3871	0.0	0.0	610.0	0.0	-3.3871	-3.3871	550.0	0.0	0.0
2026/04/01	1.484	5.4751	0.81	0.0	0.81	6.2851	-4.8011	550.0	0.0	-4.8011	0.0	0.0	0.0	0.0	4.8011	0.0	0.0	610.0	0.0	-4.8011	-4.8011	550.0	0.0	0.0
2026/04/02	1.21	5.4751	0.81	0.0	0.81	6.2851	-5.0751	550.0	0.0	-5.0751	0.0	0.0	0.0	0.0	5.0751	0.0	0.0	610.0	0.0	-5.0751	-5.0751	550.0	0.0	0.0
2026/04/03	1.097	0.0651	0.81	0.0	0.81	0.8751000000000001	0.22189999999999988	550.0	0.0	0.22189999999999988	0.22189999999999988	0.22189999999999988	0.0	0.0	0.0	0.0	0.0	610.0	0.0	0.22189999999999988	0.22189999999999988	549.7781	0.0	0.22189999999999988
