日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/19	0.684	7.8275	2.23	0.0	2.23	10.0575	-9.3735	3006.0	0.0	-9.3735	0.0	0.0	0.0	0.0	9.3735	0.0	0.0	3333.333333333333	0.0	-9.3735	-9.3735	3006.0	0.0	0.0
2026/03/20	1.159	7.8275	2.23	0.0	2.23	10.0575	-8.898499999999999	3006.0	0.0	-8.898499999999999	0.0	0.0	0.0	0.0	8.898499999999999	0.0	0.0	3333.333333333333	0.0	-8.898499999999999	-8.898499999999999	3006.0	0.0	0.0
2026/03/21	3.359	7.8275	2.23	0.0	2.23	10.0575	-6.698499999999999	3006.0	0.0	-6.698499999999999	0.0	0.0	0.0	0.0	6.698499999999999	0.0	0.0	3333.333333333333	0.0	-6.698499999999999	-6.698499999999999	3006.0	0.0	0.0
2026/03/22	1.727	7.8275	2.23	0.0	2.23	10.0575	-8.330499999999999	3006.0	0.0	-8.330499999999999	0.0	0.0	0.0	0.0	8.330499999999999	0.0	0.0	3333.333333333333	0.0	-8.330499999999999	-8.330499999999999	3006.0	0.0	0.0
2026/03/23	1.213	7.8275	2.23	0.0	2.23	10.0575	-8.8445	3006.0	0.0	-8.8445	0.0	0.0	0.0	0.0	8.8445	0.0	0.0	3333.333333333333	0.0	-8.8445	-8.8445	3006.0	0.0	0.0
2026/03/24	3.487	7.8275	2.23	0.0	2.23	10.0575	-6.570499999999999	3006.0	0.0	-6.570499999999999	0.0	0.0	0.0	0.0	6.570499999999999	0.0	0.0	3333.333333333333	0.0	-6.570499999999999	-6.570499999999999	3006.0	0.0	0.0
2026/03/25	1.823	7.8275	2.23	0.0	2.23	10.0575	-8.234499999999999	3006.0	0.0	-8.234499999999999	0.0	0.0	0.0	0.0	8.234499999999999	0.0	0.0	3333.333333333333	0.0	-8.234499999999999	-8.234499999999999	3006.0	0.0	0.0
2026/03/26	3.981	7.8275	2.23	0.0	2.23	10.0575	-6.076499999999999	3006.0	0.0	-6.076499999999999	0.0	0.0	0.0	0.0	6.076499999999999	0.0	0.0	3333.333333333333	0.0	-6.076499999999999	-6.076499999999999	3006.0	0.0	0.0
2026/03/27	5.858	7.8275	2.23	0.0	2.23	10.0575	-4.1995	3006.0	0.0	-4.1995	0.0	0.0	0.0	0.0	4.1995	0.0	0.0	3333.333333333333	0.0	-4.1995	-4.1995	3006.0	0.0	0.0
2026/03/28	3.588	7.8275	2.23	0.0	2.23	10.0575	-6.469499999999999	3006.0	0.0	-6.469499999999999	0.0	0.0	0.0	0.0	6.469499999999999	0.0	0.0	3333.333333333333	0.0	-6.469499999999999	-6.469499999999999	3006.0	0.0	0.0
2026/03/29	4.368	7.8275	2.23	0.0	2.23	10.0575	-5.689499999999999	3006.0	0.0	-5.689499999999999	0.0	0.0	0.0	0.0	5.689499999999999	0.0	0.0	3333.333333333333	0.0	-5.689499999999999	-5.689499999999999	3006.0	0.0	0.0
2026/03/30	5.227	7.8275	2.23	0.0	2.23	10.0575	-4.830499999999999	3006.0	0.0	-4.830499999999999	0.0	0.0	0.0	0.0	4.830499999999999	0.0	0.0	3333.333333333333	0.0	-4.830499999999999	-4.830499999999999	3006.0	0.0	0.0
2026/03/31	2.718	7.8275	2.23	0.0	2.23	10.0575	-7.339499999999999	3006.0	0.0	-7.339499999999999	0.0	0.0	0.0	0.0	7.339499999999999	0.0	0.0	3333.333333333333	0.0	-7.339499999999999	-7.339499999999999	3006.0	0.0	0.0
2026/04/01	1.484	7.8275	3.15	0.0	3.15	10.9775	-9.4935	3006.0	0.0	-9.4935	0.0	0.0	0.0	0.0	9.4935	0.0	0.0	3333.333333333333	0.0	-9.4935	-9.4935	3006.0	0.0	0.0
2026/04/02	1.21	7.8275	3.15	0.0	3.15	10.9775	-9.767499999999998	3006.0	0.0	-9.767499999999998	0.0	0.0	0.0	0.0	9.767499999999998	0.0	0.0	3333.333333333333	0.0	-9.767499999999998	-9.767499999999998	3006.0	0.0	0.0
2026/04/03	1.097	0.7375	3.15	0.0	3.15	3.8875	-2.7905	3006.0	0.0	-2.7905	0.0	0.0	0.0	0.0	2.7905	0.0	0.0	3333.333333333333	0.0	-2.7905	-2.7905	3006.0	0.0	0.0
