日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/19	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0
2026/03/20	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0
2026/03/21	52.69319999999999	50.7232	1.97	0.0	1.97	52.6932	-7.105427357601002e-15	5420.0	0.0	-7.105427357601002e-15	0.0	0.0	0.0	0.0	7.105427357601002e-15	0.0	0.0	6140.0	0.0	-7.105427357601002e-15	-7.105427357601002e-15	5420.0	0.0	0.0
2026/03/22	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0
2026/03/23	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0
2026/03/24	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0
2026/03/25	52.693200000000004	50.7232	1.97	0.0	1.97	52.6932	7.105427357601002e-15	5420.0	0.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	7.105427357601002e-15	7.105427357601002e-15	5420.0	0.0	7.105427357601002e-15
2026/03/26	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/03/27	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/03/28	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/03/29	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/03/30	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/03/31	52.6932	50.7232	1.97	0.0	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/04/01	53.3532	50.7232	2.63	0.0	2.63	53.3532	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/04/02	53.3532	50.7232	2.63	0.0	2.63	53.3532	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
2026/04/03	23.533199999999997	20.9032	2.63	0.0	2.63	23.533199999999997	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15
