日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/22	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/23	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/24	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/25	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/26	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/27	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/28	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/29	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/30	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/03/31	108.018	101.658	6.36	0.0	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/04/01	109.758	101.658	8.1	0.0	8.1	109.758	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/04/02	109.758	101.658	8.1	0.0	8.1	109.758	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
2026/04/03	94.378	86.278	8.1	0.0	8.1	94.378	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0
