日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/03/13	0.83	19.2793	4.54	0.0	4.54	23.8193	-22.9893	3182.0	399.5305164319249	376.5412164319249	399.5305164319249	399.5305164319249	0.0	0.0	22.9893	0.0	0.0	3854.0	0.0	-22.9893	-22.9893	2782.4694835680752	0.0	399.5305164319249
2026/03/14	0.816	19.2793	4.54	0.0	4.54	23.8193	-23.0033	3182.0	399.5305164319249	376.5272164319249	399.5305164319249	399.5305164319249	0.0	0.0	23.0033	0.0	0.0	3854.0	0.0	-23.0033	-23.0033	2782.4694835680752	0.0	399.5305164319249
2026/03/15	0.827	19.2793	4.54	0.0	4.54	23.8193	-22.9923	3182.0	399.5305164319249	376.5382164319249	399.5305164319249	399.5305164319249	0.0	0.0	22.9923	0.0	0.0	3854.0	0.0	-22.9923	-22.9923	2782.4694835680752	0.0	399.5305164319249
2026/03/16	0.809	19.2793	4.54	0.0	4.54	23.8193	-23.010299999999997	3182.0	399.5305164319249	376.52021643192495	399.5305164319249	399.5305164319249	0.0	0.0	23.010299999999997	0.0	0.0	3854.0	0.0	-23.010299999999997	-23.010299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/17	0.775	19.2793	4.54	0.0	4.54	23.8193	-23.0443	3182.0	399.5305164319249	376.4862164319249	399.5305164319249	399.5305164319249	0.0	0.0	23.0443	0.0	0.0	3854.0	0.0	-23.0443	-23.0443	2782.4694835680752	0.0	399.5305164319249
2026/03/18	0.731	19.2793	4.54	0.0	4.54	23.8193	-23.088299999999997	3182.0	399.5305164319249	376.4422164319249	399.5305164319249	399.5305164319249	0.0	0.0	23.088299999999997	0.0	0.0	3854.0	0.0	-23.088299999999997	-23.088299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/19	0.684	19.2793	4.54	0.0	4.54	23.8193	-23.135299999999997	3182.0	399.5305164319249	376.39521643192495	399.5305164319249	399.5305164319249	0.0	0.0	23.135299999999997	0.0	0.0	3854.0	0.0	-23.135299999999997	-23.135299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/20	1.159	19.2793	4.54	0.0	4.54	23.8193	-22.6603	3182.0	399.5305164319249	376.8702164319249	399.5305164319249	399.5305164319249	0.0	0.0	22.6603	0.0	0.0	3854.0	0.0	-22.6603	-22.6603	2782.4694835680752	0.0	399.5305164319249
2026/03/21	3.359	19.2793	4.54	0.0	4.54	23.8193	-20.460299999999997	3182.0	399.5305164319249	379.0702164319249	399.5305164319249	399.5305164319249	0.0	0.0	20.460299999999997	0.0	0.0	3854.0	0.0	-20.460299999999997	-20.460299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/22	1.727	19.2793	4.54	0.0	4.54	23.8193	-22.092299999999998	3182.0	399.5305164319249	377.4382164319249	399.5305164319249	399.5305164319249	0.0	0.0	22.092299999999998	0.0	0.0	3854.0	0.0	-22.092299999999998	-22.092299999999998	2782.4694835680752	0.0	399.5305164319249
2026/03/23	1.213	19.2793	4.54	0.0	4.54	23.8193	-22.606299999999997	3182.0	399.5305164319249	376.92421643192495	399.5305164319249	399.5305164319249	0.0	0.0	22.606299999999997	0.0	0.0	3854.0	0.0	-22.606299999999997	-22.606299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/24	3.487	19.2793	4.54	0.0	4.54	23.8193	-20.332299999999996	3182.0	399.5305164319249	379.19821643192495	399.5305164319249	399.5305164319249	0.0	0.0	20.332299999999996	0.0	0.0	3854.0	0.0	-20.332299999999996	-20.332299999999996	2782.4694835680752	0.0	399.5305164319249
2026/03/25	1.823	19.2793	4.54	0.0	4.54	23.8193	-21.996299999999998	3182.0	399.5305164319249	377.5342164319249	399.5305164319249	399.5305164319249	0.0	0.0	21.996299999999998	0.0	0.0	3854.0	0.0	-21.996299999999998	-21.996299999999998	2782.4694835680752	0.0	399.5305164319249
2026/03/26	3.981	19.2793	4.54	0.0	4.54	23.8193	-19.838299999999997	3182.0	399.5305164319249	379.6922164319249	399.5305164319249	399.5305164319249	0.0	0.0	19.838299999999997	0.0	0.0	3854.0	0.0	-19.838299999999997	-19.838299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/27	5.858	19.2793	4.54	0.0	4.54	23.8193	-17.961299999999998	3182.0	399.5305164319249	381.56921643192493	399.5305164319249	399.5305164319249	0.0	0.0	17.961299999999998	0.0	0.0	3854.0	0.0	-17.961299999999998	-17.961299999999998	2782.4694835680752	0.0	399.5305164319249
2026/03/28	3.588	19.2793	4.54	0.0	4.54	23.8193	-20.231299999999997	3182.0	399.5305164319249	379.29921643192495	399.5305164319249	399.5305164319249	0.0	0.0	20.231299999999997	0.0	0.0	3854.0	0.0	-20.231299999999997	-20.231299999999997	2782.4694835680752	0.0	399.5305164319249
2026/03/29	4.368	19.2793	4.54	0.0	4.54	23.8193	-19.451299999999996	3182.0	399.5305164319249	380.0792164319249	399.5305164319249	399.5305164319249	0.0	0.0	19.451299999999996	0.0	0.0	3854.0	0.0	-19.451299999999996	-19.451299999999996	2782.4694835680752	0.0	399.5305164319249
2026/03/30	5.227	19.2793	4.54	0.0	4.54	23.8193	-18.592299999999998	3182.0	399.5305164319249	380.9382164319249	399.5305164319249	399.5305164319249	0.0	0.0	18.592299999999998	0.0	0.0	3854.0	0.0	-18.592299999999998	-18.592299999999998	2782.4694835680752	0.0	399.5305164319249
2026/03/31	2.718	19.2793	4.54	0.0	4.54	23.8193	-21.1013	3182.0	399.5305164319249	378.42921643192494	399.5305164319249	399.5305164319249	0.0	0.0	21.1013	0.0	0.0	3854.0	0.0	-21.1013	-21.1013	2782.4694835680752	0.0	399.5305164319249
2026/04/01	1.484	19.2793	5.81	0.0	5.81	25.089299999999998	-23.6053	3182.0	399.5305164319249	375.9252164319249	399.5305164319249	399.5305164319249	0.0	0.0	23.6053	0.0	0.0	3854.0	0.0	-23.6053	-23.6053	2782.4694835680752	0.0	399.5305164319249
2026/04/02	1.21	19.2793	5.81	0.0	5.81	25.089299999999998	-23.879299999999997	3182.0	399.5305164319249	375.6512164319249	399.5305164319249	399.5305164319249	0.0	0.0	23.879299999999997	0.0	0.0	3854.0	0.0	-23.879299999999997	-23.879299999999997	2782.4694835680752	0.0	399.5305164319249
2026/04/03	1.097	0.2993	5.81	0.0	5.81	6.109299999999999	-5.0123	3182.0	399.5305164319249	394.51821643192494	399.5305164319249	399.5305164319249	0.0	0.0	5.0123	0.0	0.0	3854.0	0.0	-5.0123	-5.0123	2782.4694835680752	0.0	399.5305164319249
