日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/16	0.0	0.0	0.809	0.0	0.809	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.8438	1158.0	205.6910569105691	139.84725691056912	205.6910569105691	205.6910569105691	0.0	0.0	65.8438	0.0	0.0	1391.0	0.0	-65.8438	-65.8438	952.3089430894308	0.0	205.6910569105691	0.0	0.809
2026/03/17	0.0	0.0	0.775	0.0	0.775	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.8778	1158.0	205.6910569105691	139.81325691056912	205.6910569105691	205.6910569105691	0.0	0.0	65.8778	0.0	0.0	1391.0	0.0	-65.8778	-65.8778	952.3089430894308	0.0	205.6910569105691	0.0	0.775
2026/03/18	0.0	0.0	0.731	0.0	0.731	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.9218	1158.0	205.6910569105691	139.76925691056908	205.6910569105691	205.6910569105691	0.0	0.0	65.9218	0.0	0.0	1391.0	0.0	-65.9218	-65.9218	952.3089430894308	0.0	205.6910569105691	0.0	0.731
2026/03/19	0.0	0.0	0.684	0.0	0.684	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.9688	1158.0	205.6910569105691	139.72225691056912	205.6910569105691	205.6910569105691	0.0	0.0	65.9688	0.0	0.0	1391.0	0.0	-65.9688	-65.9688	952.3089430894308	0.0	205.6910569105691	0.0	0.684
2026/03/20	102.01	0.0	1.159	0.0	1.159	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.4938	1158.0	205.6910569105691	140.1972569105691	205.6910569105691	205.6910569105691	0.0	0.0	65.4938	0.0	0.0	1391.0	0.0	-65.4938	-65.4938	952.3089430894308	0.0	205.6910569105691	0.0	1.159
2026/03/21	92.12	0.0	3.359	0.0	3.359	5.48	1.66	59.5128	64.9928	1.66	66.6528	-63.2938	1158.0	205.6910569105691	142.3972569105691	205.6910569105691	205.6910569105691	0.0	0.0	63.2938	0.0	0.0	1391.0	0.0	-63.2938	-63.2938	952.3089430894308	0.0	205.6910569105691	0.0	3.359
2026/03/22	0.23	0.0	1.727	0.0	1.727	5.48	1.66	59.5128	64.9928	1.66	66.6528	-64.9258	1158.0	205.6910569105691	140.76525691056912	205.6910569105691	205.6910569105691	0.0	0.0	64.9258	0.0	0.0	1391.0	0.0	-64.9258	-64.9258	952.3089430894308	0.0	205.6910569105691	0.0	1.727
2026/03/23	3.15	0.0	1.213	0.0	1.213	5.48	1.66	59.5128	64.9928	1.66	66.6528	-65.4398	1158.0	205.6910569105691	140.2512569105691	205.6910569105691	205.6910569105691	0.0	0.0	65.4398	0.0	0.0	1391.0	0.0	-65.4398	-65.4398	952.3089430894308	0.0	205.6910569105691	0.0	1.213
2026/03/24	80.81	0.0	3.487	0.0	3.487	5.48	1.66	59.5128	64.9928	1.66	66.6528	-63.1658	1158.0	205.6910569105691	142.5252569105691	205.6910569105691	205.6910569105691	0.0	0.0	63.1658	0.0	0.0	1391.0	0.0	-63.1658	-63.1658	952.3089430894308	0.0	205.6910569105691	0.0	3.487
2026/03/25	0.23	0.0	1.823	0.0	1.823	5.48	1.66	59.5128	64.9928	1.66	66.6528	-64.8298	1158.0	205.6910569105691	140.8612569105691	205.6910569105691	205.6910569105691	0.0	0.0	64.8298	0.0	0.0	1391.0	0.0	-64.8298	-64.8298	952.3089430894308	0.0	205.6910569105691	0.0	1.823
2026/03/26	76.57	0.0	3.981	0.0	3.981	5.48	1.66	59.5128	64.9928	1.66	66.6528	-62.6718	1158.0	205.6910569105691	143.0192569105691	205.6910569105691	205.6910569105691	0.0	0.0	62.6718	0.0	0.0	1391.0	0.0	-62.6718	-62.6718	952.3089430894308	0.0	205.6910569105691	0.0	3.981
2026/03/27	88.58	0.0	5.858	0.0	5.858	5.48	1.66	59.5128	64.9928	1.66	66.6528	-60.7948	1158.0	205.6910569105691	144.8962569105691	205.6910569105691	205.6910569105691	0.0	0.0	60.7948	0.0	0.0	1391.0	0.0	-60.7948	-60.7948	952.3089430894308	0.0	205.6910569105691	0.0	5.858
2026/03/28	4.5	0.0	3.588	0.0	3.588	5.48	1.66	59.5128	64.9928	1.66	66.6528	-63.0648	1158.0	205.6910569105691	142.6262569105691	205.6910569105691	205.6910569105691	0.0	0.0	63.0648	0.0	0.0	1391.0	0.0	-63.0648	-63.0648	952.3089430894308	0.0	205.6910569105691	0.0	3.588
2026/03/29	47.6	0.0	4.368	0.0	4.368	5.48	1.66	59.5128	64.9928	1.66	66.6528	-62.2848	1158.0	205.6910569105691	143.4062569105691	205.6910569105691	205.6910569105691	0.0	0.0	62.2848	0.0	0.0	1391.0	0.0	-62.2848	-62.2848	952.3089430894308	0.0	205.6910569105691	0.0	4.368
2026/03/30	53.96	0.0	5.227	0.0	5.227	5.48	1.66	59.5128	64.9928	1.66	66.6528	-61.425799999999995	1158.0	205.6910569105691	144.26525691056912	205.6910569105691	205.6910569105691	0.0	0.0	61.425799999999995	0.0	0.0	1391.0	0.0	-61.425799999999995	-61.425799999999995	952.3089430894308	0.0	205.6910569105691	0.0	5.227
2026/03/31	0.0	0.0	2.718	0.0	2.718	5.48	1.66	59.5128	64.9928	1.66	66.6528	-63.9348	1158.0	205.6910569105691	141.7562569105691	205.6910569105691	205.6910569105691	0.0	0.0	63.9348	0.0	0.0	1391.0	0.0	-63.9348	-63.9348	952.3089430894308	0.0	205.6910569105691	0.0	2.718
2026/04/01	0.0	0.0	1.484	0.0	1.484	5.48	2.33	59.5128	64.9928	2.33	67.3228	-65.8388	1158.0	205.6910569105691	139.8522569105691	205.6910569105691	205.6910569105691	0.0	0.0	65.8388	0.0	0.0	1391.0	0.0	-65.8388	-65.8388	952.3089430894308	0.0	205.6910569105691	0.0	1.484
2026/04/02	0.0	0.0	1.21	0.0	1.21	5.48	2.33	59.5128	64.9928	2.33	67.3228	-66.11280000000001	1158.0	205.6910569105691	139.5782569105691	205.6910569105691	205.6910569105691	0.0	0.0	66.11280000000001	0.0	0.0	1391.0	0.0	-66.11280000000001	-66.11280000000001	952.3089430894308	0.0	205.6910569105691	0.0	1.21
2026/04/03	0.0	0.0	1.097	0.0	1.097	0.0	2.33	59.5128	59.5128	2.33	61.8428	-60.7458	1158.0	205.6910569105691	144.9452569105691	205.6910569105691	205.6910569105691	0.0	0.0	60.7458	0.0	0.0	1391.0	0.0	-60.7458	-60.7458	952.3089430894308	0.0	205.6910569105691	0.0	1.097
合计	681.3499999999999	0.0	59.059	0.0	59.059	169.88	55.129999999999995	1904.4096	2074.2896	55.129999999999995	2129.4196	-2070.3606	37056.0	205.6910569105691	4511.753221138211	6582.113821138211	205.6910569105691	0.0	0.0	2070.3606	0.0	0.0	44512.0	0.0	-2070.3606	-2070.3606	30473.886178861787	0.0	6582.113821138211	0.0	59.059
