日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/13	6.92	106.342	1.676	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/14	34.6	106.534	1.484	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/15	163.04	106.329	1.689	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/16	0.0	106.554	1.464	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/17	0.0	106.862	1.156	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/18	0.0	107.14	0.878	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/19	22.49	107.243	0.775	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/20	31.14	107.229	0.789	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/21	579.69	104.742	3.276	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/22	0.0	104.593	3.425	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/23	0.0	105.141	2.877	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/24	407.39	103.332	4.686	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/25	8.65	103.538	4.48	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/26	441.85	101.273	6.745	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/27	401.13	97.847	10.171	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/28	25.95	100.324	7.694	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/29	197.5	100.874	7.144	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/30	225.7	100.596	7.422	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/03/31	0.0	102.657	5.361	0.0	108.018	15.38	6.36	86.278	101.658	6.36	108.018	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	108.018
2026/04/01	0.0	105.6	4.158	0.0	109.758	15.38	8.1	86.278	101.658	8.1	109.758	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	109.758
2026/04/02	0.0	106.666	3.092	0.0	109.758	15.38	8.1	86.278	101.658	8.1	109.758	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	109.758
2026/04/03	0.0	92.124	2.254	0.0	94.378	0.0	8.1	86.278	86.278	8.1	94.378	0.0	27900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30180.0	0.0	0.0	0.0	27900.0	0.0	0.0	0.0	94.378
合计	3489.5999999999995	3345.637	100.779	0.0	3446.416	476.78	208.74	2760.896	3237.6760000000004	208.74	3446.416	0.0	892800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	965760.0	0.0	0.0	0.0	892800.0	0.0	0.0	0.0	3446.416
