日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/13	0.68	0.0	0.83	4.407	5.237	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.7811	3006.0	757.3426573426573	751.5615573426572	757.3426573426573	757.3426573426573	0.0	0.0	5.7811	0.0	0.0	3497.0	0.0	-5.7811	-5.7811	2248.6573426573427	0.0	757.3426573426573	0.0	5.237
2026/03/14	0.82	0.0	0.816	4.407	5.223	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.795100000000001	3006.0	757.3426573426573	751.5475573426572	757.3426573426573	757.3426573426573	0.0	0.0	5.795100000000001	0.0	0.0	3497.0	0.0	-5.795100000000001	-5.795100000000001	2248.6573426573427	0.0	757.3426573426573	0.0	5.223
2026/03/15	15.13	0.0	0.827	4.407	5.234	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.7841000000000005	3006.0	757.3426573426573	751.5585573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.7841000000000005	0.0	0.0	3497.0	0.0	-5.7841000000000005	-5.7841000000000005	2248.6573426573427	0.0	757.3426573426573	0.0	5.234
2026/03/16	0.0	0.0	0.809	4.407	5.216	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.8021	3006.0	757.3426573426573	751.5405573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.8021	0.0	0.0	3497.0	0.0	-5.8021	-5.8021	2248.6573426573427	0.0	757.3426573426573	0.0	5.216
2026/03/17	0.0	0.0	0.775	4.407	5.182	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.8361	3006.0	757.3426573426573	751.5065573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.8361	0.0	0.0	3497.0	0.0	-5.8361	-5.8361	2248.6573426573427	0.0	757.3426573426573	0.0	5.182
2026/03/18	0.0	0.0	0.731	4.407	5.138	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.8801000000000005	3006.0	757.3426573426573	751.4625573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.8801000000000005	0.0	0.0	3497.0	0.0	-5.8801000000000005	-5.8801000000000005	2248.6573426573427	0.0	757.3426573426573	0.0	5.138
2026/03/19	0.0	0.0	0.684	4.407	5.091	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.9271	3006.0	757.3426573426573	751.4155573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.9271	0.0	0.0	3497.0	0.0	-5.9271	-5.9271	2248.6573426573427	0.0	757.3426573426573	0.0	5.091
2026/03/20	77.18	0.0	1.159	4.407	5.566	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.452100000000001	3006.0	757.3426573426573	751.8905573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.452100000000001	0.0	0.0	3497.0	0.0	-5.452100000000001	-5.452100000000001	2248.6573426573427	0.0	757.3426573426573	0.0	5.566
2026/03/21	69.62	0.0	3.359	4.407	7.766	6.73	2.91	1.3781	8.1081	2.91	11.0181	-3.2521000000000004	3006.0	757.3426573426573	754.0905573426572	757.3426573426573	757.3426573426573	0.0	0.0	3.2521000000000004	0.0	0.0	3497.0	0.0	-3.2521000000000004	-3.2521000000000004	2248.6573426573427	0.0	757.3426573426573	0.0	7.766
2026/03/22	0.14	0.0	1.727	4.407	6.134	6.73	2.91	1.3781	8.1081	2.91	11.0181	-4.8841	3006.0	757.3426573426573	752.4585573426573	757.3426573426573	757.3426573426573	0.0	0.0	4.8841	0.0	0.0	3497.0	0.0	-4.8841	-4.8841	2248.6573426573427	0.0	757.3426573426573	0.0	6.134
2026/03/23	1.9	0.0	1.213	4.407	5.62	6.73	2.91	1.3781	8.1081	2.91	11.0181	-5.3981	3006.0	757.3426573426573	751.9445573426573	757.3426573426573	757.3426573426573	0.0	0.0	5.3981	0.0	0.0	3497.0	0.0	-5.3981	-5.3981	2248.6573426573427	0.0	757.3426573426573	0.0	5.62
2026/03/24	60.99	0.0	3.487	4.407	7.894	6.73	2.91	1.3781	8.1081	2.91	11.0181	-3.1241000000000003	3006.0	757.3426573426573	754.2185573426573	757.3426573426573	757.3426573426573	0.0	0.0	3.1241000000000003	0.0	0.0	3497.0	0.0	-3.1241000000000003	-3.1241000000000003	2248.6573426573427	0.0	757.3426573426573	0.0	7.894
2026/03/25	0.14	0.0	1.823	4.407	6.23	6.73	2.91	1.3781	8.1081	2.91	11.0181	-4.7881	3006.0	757.3426573426573	752.5545573426573	757.3426573426573	757.3426573426573	0.0	0.0	4.7881	0.0	0.0	3497.0	0.0	-4.7881	-4.7881	2248.6573426573427	0.0	757.3426573426573	0.0	6.23
2026/03/26	57.75	0.0	3.981	4.407	8.388	6.73	2.91	1.3781	8.1081	2.91	11.0181	-2.6301000000000005	3006.0	757.3426573426573	754.7125573426573	757.3426573426573	757.3426573426573	0.0	0.0	2.6301000000000005	0.0	0.0	3497.0	0.0	-2.6301000000000005	-2.6301000000000005	2248.6573426573427	0.0	757.3426573426573	0.0	8.388
2026/03/27	66.93	0.0	5.858	4.407	10.265	6.73	2.91	1.3781	8.1081	2.91	11.0181	-0.7530999999999999	3006.0	757.3426573426573	756.5895573426573	757.3426573426573	757.3426573426573	0.0	0.0	0.7530999999999999	0.0	0.0	3497.0	0.0	-0.7530999999999999	-0.7530999999999999	2248.6573426573427	0.0	757.3426573426573	0.0	10.265
2026/03/28	2.72	0.0	3.588	4.407	7.995	6.73	2.91	1.3781	8.1081	2.91	11.0181	-3.0231000000000003	3006.0	757.3426573426573	754.3195573426573	757.3426573426573	757.3426573426573	0.0	0.0	3.0231000000000003	0.0	0.0	3497.0	0.0	-3.0231000000000003	-3.0231000000000003	2248.6573426573427	0.0	757.3426573426573	0.0	7.995
2026/03/29	35.63	0.0	4.368	4.407	8.775	6.73	2.91	1.3781	8.1081	2.91	11.0181	-2.2431	3006.0	757.3426573426573	755.0995573426572	757.3426573426573	757.3426573426573	0.0	0.0	2.2431	0.0	0.0	3497.0	0.0	-2.2431	-2.2431	2248.6573426573427	0.0	757.3426573426573	0.0	8.775
2026/03/30	40.49	0.0	5.227	4.407	9.634	6.73	2.91	1.3781	8.1081	2.91	11.0181	-1.3841	3006.0	757.3426573426573	755.9585573426573	757.3426573426573	757.3426573426573	0.0	0.0	1.3841	0.0	0.0	3497.0	0.0	-1.3841	-1.3841	2248.6573426573427	0.0	757.3426573426573	0.0	9.634
2026/03/31	0.0	0.0	2.718	4.407	7.125	6.73	2.91	1.3781	8.1081	2.91	11.0181	-3.8931	3006.0	757.3426573426573	753.4495573426573	757.3426573426573	757.3426573426573	0.0	0.0	3.8931	0.0	0.0	3497.0	0.0	-3.8931	-3.8931	2248.6573426573427	0.0	757.3426573426573	0.0	7.125
2026/04/01	0.0	0.0	1.484	4.407	5.891	6.73	4.1	1.3781	8.1081	4.1	12.2081	-6.3171	3006.0	757.3426573426573	751.0255573426573	757.3426573426573	757.3426573426573	0.0	0.0	6.3171	0.0	0.0	3497.0	0.0	-6.3171	-6.3171	2248.6573426573427	0.0	757.3426573426573	0.0	5.891
2026/04/02	0.0	0.0	1.21	4.407	5.617	6.73	4.1	1.3781	8.1081	4.1	12.2081	-6.5911	3006.0	757.3426573426573	750.7515573426573	757.3426573426573	757.3426573426573	0.0	0.0	6.5911	0.0	0.0	3497.0	0.0	-6.5911	-6.5911	2248.6573426573427	0.0	757.3426573426573	0.0	5.617
2026/04/03	0.0	0.0	1.097	4.407	5.504	0.0	4.1	1.3781	1.3781	4.1	5.4780999999999995	0.0259	3006.0	757.3426573426573	757.3685573426573	757.3685573426573	757.3685573426573	0.0	0.0	0.0	0.0	0.0	3497.0	0.0	0.0259	0.0259	2248.631442657342	0.0	757.3685573426573	0.0	5.504
合计	502.46	0.0	59.059	141.024	200.08300000000003	208.63	96.69	44.0992	252.7292	96.69	349.4192	-149.3362	96192.0	757.3426573426573	24085.628834965035	24234.990934965033	757.3685573426573	0.0	0.0	149.3621	0.0	0.0	111904.0	0.0	-149.3362	-149.3362	71957.00906503497	0.0	24234.990934965033	0.0	200.08300000000003
