日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/13	0.27	2.0	0.83	0.0	2.83	0.62	0.57	0.011	0.631	0.57	1.201	1.629	635.0	19.278	20.907	20.907	20.907	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.629	1.629	614.093	0.0	20.907	0.0	2.83
2026/03/14	0.32	2.0	0.816	0.0	2.816	0.62	0.57	0.011	0.631	0.57	1.201	1.6149999999999998	635.0	20.907	22.522	22.522	22.522	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.6149999999999998	1.6149999999999998	612.478	0.0	22.522	0.0	2.816
2026/03/15	3.86	2.0	0.827	0.0	2.827	0.62	0.57	0.011	0.631	0.57	1.201	1.626	635.0	22.522	24.148	24.148	24.148	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.626	1.626	610.852	0.0	24.148	0.0	2.827
2026/03/16	0.0	2.0	0.809	0.0	2.809	0.62	0.57	0.011	0.631	0.57	1.201	1.608	635.0	24.148	25.756	25.756	25.756	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.608	1.608	609.244	0.0	25.756	0.0	2.809
2026/03/17	0.0	2.0	0.775	0.0	2.775	0.62	0.57	0.011	0.631	0.57	1.201	1.5739999999999998	635.0	25.756	27.33	27.33	27.33	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.5739999999999998	1.5739999999999998	607.67	0.0	27.33	0.0	2.775
2026/03/18	0.0	2.0	0.731	0.0	2.731	0.62	0.57	0.011	0.631	0.57	1.201	1.5299999999999998	635.0	27.33	28.86	28.86	28.86	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.5299999999999998	1.5299999999999998	606.14	0.0	28.86	0.0	2.731
2026/03/19	0.0	2.0	0.684	0.0	2.684	0.62	0.57	0.011	0.631	0.57	1.201	1.483	635.0	28.86	30.343	30.343	30.343	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.483	1.483	604.657	0.0	30.343	0.0	2.684
2026/03/20	17.74	2.0	1.159	0.0	3.159	0.62	0.57	0.011	0.631	0.57	1.201	1.9579999999999995	635.0	30.343	32.301	32.301	32.301	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.9579999999999995	1.9579999999999995	602.699	0.0	32.301	0.0	3.159
2026/03/21	16.05	2.0	3.359	0.0	5.359	0.62	0.57	0.011	0.631	0.57	1.201	4.1579999999999995	635.0	32.301	36.459	36.459	36.459	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	4.1579999999999995	4.1579999999999995	598.5409999999999	0.0	36.459	0.0	5.359
2026/03/22	0.05	2.0	1.727	0.0	3.727	0.62	0.57	0.011	0.631	0.57	1.201	2.526	635.0	36.459	38.98500000000001	38.98500000000001	38.98500000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	2.526	2.526	596.015	0.0	38.98500000000001	0.0	3.727
2026/03/23	0.76	2.0	1.213	0.0	3.213	0.62	0.57	0.011	0.631	0.57	1.201	2.012	635.0	38.98500000000001	40.99700000000001	40.99700000000001	40.99700000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	2.012	2.012	594.003	0.0	40.99700000000001	0.0	3.213
2026/03/24	14.12	2.0	3.487	0.0	5.487	0.62	0.57	0.011	0.631	0.57	1.201	4.286	635.0	40.99700000000001	45.28300000000001	45.28300000000001	45.28300000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	4.286	4.286	589.717	0.0	45.28300000000001	0.0	5.487
2026/03/25	0.05	2.0	1.823	0.0	3.823	0.62	0.57	0.011	0.631	0.57	1.201	2.622	635.0	45.28300000000001	47.90500000000001	47.90500000000001	47.90500000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	2.622	2.622	587.095	0.0	47.90500000000001	0.0	3.823
2026/03/26	13.39	2.0	3.981	0.0	5.981	0.62	0.57	0.011	0.631	0.57	1.201	4.779999999999999	635.0	47.90500000000001	52.68500000000001	52.68500000000001	52.68500000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	4.779999999999999	4.779999999999999	582.3149999999999	0.0	52.68500000000001	0.0	5.981
2026/03/27	15.44	2.0	5.858	0.0	7.858	0.62	0.57	0.011	0.631	0.57	1.201	6.657	635.0	52.68500000000001	59.34200000000001	59.34200000000001	59.34200000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	6.657	6.657	575.658	0.0	59.34200000000001	0.0	7.858
2026/03/28	1.08	2.0	3.588	0.0	5.588	0.62	0.57	0.011	0.631	0.57	1.201	4.3870000000000005	635.0	59.34200000000001	63.72900000000001	63.72900000000001	63.72900000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	4.3870000000000005	4.3870000000000005	571.271	0.0	63.72900000000001	0.0	5.588
2026/03/29	8.44	2.0	4.368	0.0	6.368	0.62	0.57	0.011	0.631	0.57	1.201	5.167	635.0	63.72900000000001	68.89600000000002	68.89600000000002	68.89600000000002	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	5.167	5.167	566.104	0.0	68.89600000000002	0.0	6.368
2026/03/30	9.53	2.0	5.227	0.0	7.227	0.62	0.57	0.011	0.631	0.57	1.201	6.026	635.0	68.89600000000002	74.92200000000001	74.92200000000001	74.92200000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	6.026	6.026	560.078	0.0	74.92200000000001	0.0	7.227
2026/03/31	0.0	2.0	2.718	0.0	4.718	0.62	0.57	0.011	0.631	0.57	1.201	3.517	635.0	74.92200000000001	78.43900000000001	78.43900000000001	78.43900000000001	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	3.517	3.517	556.561	0.0	78.43900000000001	0.0	4.718
2026/04/01	0.0	2.0	1.484	0.0	3.484	0.62	0.72	0.011	0.631	0.72	1.351	2.133	635.0	78.43900000000001	80.572	80.572	80.572	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	2.133	2.133	554.428	0.0	80.572	0.0	3.484
2026/04/02	0.0	2.0	1.21	0.0	3.21	0.62	0.72	0.011	0.631	0.72	1.351	1.859	635.0	80.572	82.431	82.431	82.431	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	1.859	1.859	552.569	0.0	82.431	0.0	3.21
2026/04/03	0.0	2.0	1.097	0.0	3.097	0.0	0.72	0.011	0.011	0.72	0.731	2.366	635.0	82.431	84.797	84.797	84.797	0.0	0.0	0.0	0.0	0.0	702.3333333333333	0.0	2.366	2.366	550.203	0.0	84.797	0.0	3.097
合计	124.14	64.0	59.059	0.0	123.05900000000001	19.22	18.689999999999998	0.352	19.572	18.689999999999998	38.262	84.797	20320.0	0.0	1185.4840000000002	1185.4840000000002	84.797	0.0	0.0	0.0	0.0	0.0	22474.666666666664	0.0	84.797	84.797	19134.516	0.0	1185.4840000000002	0.0	123.05900000000001
