日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/15	20.38	0.0	0.827	0.0	0.827	5.41	0.63	0.0651	5.4751	0.63	6.1051	-5.2781	550.0	0.0	-5.2781	0.0	0.0	0.0	0.0	5.2781	0.0	0.0	610.0	0.0	-5.2781	-5.2781	550.0	0.0	0.0	0.0	0.827
2026/03/16	0.0	0.0	0.809	0.0	0.809	5.41	0.63	0.0651	5.4751	0.63	6.1051	-5.2961	550.0	0.0	-5.2961	0.0	0.0	0.0	0.0	5.2961	0.0	0.0	610.0	0.0	-5.2961	-5.2961	550.0	0.0	0.0	0.0	0.809
2026/03/17	0.0	0.0	0.775	0.0	0.775	5.41	0.63	0.0651	5.4751	0.63	6.1051	-5.3301	550.0	0.0	-5.3301	0.0	0.0	0.0	0.0	5.3301	0.0	0.0	610.0	0.0	-5.3301	-5.3301	550.0	0.0	0.0	0.0	0.775
2026/03/18	0.0	0.0	0.731	0.0	0.731	5.41	0.63	0.0651	5.4751	0.63	6.1051	-5.3741	550.0	0.0	-5.3741	0.0	0.0	0.0	0.0	5.3741	0.0	0.0	610.0	0.0	-5.3741	-5.3741	550.0	0.0	0.0	0.0	0.731
2026/03/19	0.0	0.0	0.684	0.0	0.684	5.41	0.63	0.0651	5.4751	0.63	6.1051	-5.4211	550.0	0.0	-5.4211	0.0	0.0	0.0	0.0	5.4211	0.0	0.0	610.0	0.0	-5.4211	-5.4211	550.0	0.0	0.0	0.0	0.684
2026/03/20	109.89	0.0	1.159	0.0	1.159	5.41	0.63	0.0651	5.4751	0.63	6.1051	-4.9461	550.0	0.0	-4.9461	0.0	0.0	0.0	0.0	4.9461	0.0	0.0	610.0	0.0	-4.9461	-4.9461	550.0	0.0	0.0	0.0	1.159
2026/03/21	98.99	0.0	3.359	0.0	3.359	5.41	0.63	0.0651	5.4751	0.63	6.1051	-2.7461	550.0	0.0	-2.7461	0.0	0.0	0.0	0.0	2.7461	0.0	0.0	610.0	0.0	-2.7461	-2.7461	550.0	0.0	0.0	0.0	3.359
2026/03/22	0.12	0.0	1.727	0.0	1.727	5.41	0.63	0.0651	5.4751	0.63	6.1051	-4.3781	550.0	0.0	-4.3781	0.0	0.0	0.0	0.0	4.3781	0.0	0.0	610.0	0.0	-4.3781	-4.3781	550.0	0.0	0.0	0.0	1.727
2026/03/23	1.74	0.0	1.213	0.0	1.213	5.41	0.63	0.0651	5.4751	0.63	6.1051	-4.8921	550.0	0.0	-4.8921	0.0	0.0	0.0	0.0	4.8921	0.0	0.0	610.0	0.0	-4.8921	-4.8921	550.0	0.0	0.0	0.0	1.213
2026/03/24	86.54	0.0	3.487	0.0	3.487	5.41	0.63	0.0651	5.4751	0.63	6.1051	-2.6181	550.0	0.0	-2.6181	0.0	0.0	0.0	0.0	2.6181	0.0	0.0	610.0	0.0	-2.6181	-2.6181	550.0	0.0	0.0	0.0	3.487
2026/03/25	0.12	0.0	1.823	0.0	1.823	5.41	0.63	0.0651	5.4751	0.63	6.1051	-4.2821	550.0	0.0	-4.2821	0.0	0.0	0.0	0.0	4.2821	0.0	0.0	610.0	0.0	-4.2821	-4.2821	550.0	0.0	0.0	0.0	1.823
2026/03/26	81.87	0.0	3.981	0.0	3.981	5.41	0.63	0.0651	5.4751	0.63	6.1051	-2.1241000000000003	550.0	0.0	-2.1241000000000003	0.0	0.0	0.0	0.0	2.1241000000000003	0.0	0.0	610.0	0.0	-2.1241000000000003	-2.1241000000000003	550.0	0.0	0.0	0.0	3.981
2026/03/27	95.1	0.0	5.858	0.0	5.858	5.41	0.63	0.0651	5.4751	0.63	6.1051	-0.2471000000000005	550.0	0.0	-0.2471000000000005	0.0	0.0	0.0	0.0	0.2471000000000005	0.0	0.0	610.0	0.0	-0.2471000000000005	-0.2471000000000005	550.0	0.0	0.0	0.0	5.858
2026/03/28	2.48	0.0	3.588	0.0	3.588	5.41	0.63	0.0651	5.4751	0.63	6.1051	-2.5171	550.0	0.0	-2.5171	0.0	0.0	0.0	0.0	2.5171	0.0	0.0	610.0	0.0	-2.5171	-2.5171	550.0	0.0	0.0	0.0	3.588
2026/03/29	49.96	0.0	4.368	0.0	4.368	5.41	0.63	0.0651	5.4751	0.63	6.1051	-1.7371	550.0	0.0	-1.7371	0.0	0.0	0.0	0.0	1.7371	0.0	0.0	610.0	0.0	-1.7371	-1.7371	550.0	0.0	0.0	0.0	4.368
2026/03/30	56.96	0.0	5.227	0.0	5.227	5.41	0.63	0.0651	5.4751	0.63	6.1051	-0.8780999999999999	550.0	0.0	-0.8780999999999999	0.0	0.0	0.0	0.0	0.8780999999999999	0.0	0.0	610.0	0.0	-0.8780999999999999	-0.8780999999999999	550.0	0.0	0.0	0.0	5.227
2026/03/31	0.0	0.0	2.718	0.0	2.718	5.41	0.63	0.0651	5.4751	0.63	6.1051	-3.3871	550.0	0.0	-3.3871	0.0	0.0	0.0	0.0	3.3871	0.0	0.0	610.0	0.0	-3.3871	-3.3871	550.0	0.0	0.0	0.0	2.718
2026/04/01	0.0	0.0	1.484	0.0	1.484	5.41	0.81	0.0651	5.4751	0.81	6.2851	-4.8011	550.0	0.0	-4.8011	0.0	0.0	0.0	0.0	4.8011	0.0	0.0	610.0	0.0	-4.8011	-4.8011	550.0	0.0	0.0	0.0	1.484
2026/04/02	0.0	0.0	1.21	0.0	1.21	5.41	0.81	0.0651	5.4751	0.81	6.2851	-5.0751	550.0	0.0	-5.0751	0.0	0.0	0.0	0.0	5.0751	0.0	0.0	610.0	0.0	-5.0751	-5.0751	550.0	0.0	0.0	0.0	1.21
2026/04/03	0.0	0.0	1.097	0.0	1.097	0.0	0.81	0.0651	0.0651	0.81	0.8751000000000001	0.2218999999999998	550.0	0.0	0.2218999999999998	0.2218999999999998	0.2218999999999998	0.0	0.0	0.0	0.0	0.0	610.0	0.0	0.2218999999999998	0.2218999999999998	549.7781	0.0	0.2218999999999998	0.0	1.097
合计	688.96	0.0	59.059	0.0	59.059	167.71	20.700000000000003	2.0832	169.7932	20.700000000000003	190.4932	-131.43420000000003	17600.0	0.0	-131.43420000000003	0.2218999999999998	0.2218999999999998	0.0	0.0	131.6561	0.0	0.0	19520.0	0.0	-131.43420000000003	-131.43420000000003	17599.7781	0.0	0.2218999999999998	0.0	59.059
