日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/17	0.0	0.0	0.775	0.95	1.725	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-7.088000000000001	2447.0	854.4715447154472	847.3835447154472	854.4715447154472	854.4715447154472	0.0	0.0	7.088000000000001	0.0	0.0	2688.0	0.0	-7.088000000000001	-7.088000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	1.725
2026/03/18	0.0	0.0	0.731	0.95	1.681	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-7.132000000000001	2447.0	854.4715447154472	847.3395447154472	854.4715447154472	854.4715447154472	0.0	0.0	7.132000000000001	0.0	0.0	2688.0	0.0	-7.132000000000001	-7.132000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	1.681
2026/03/19	0.0	0.0	0.684	0.95	1.634	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-7.179	2447.0	854.4715447154472	847.2925447154472	854.4715447154472	854.4715447154472	0.0	0.0	7.179	0.0	0.0	2688.0	0.0	-7.179	-7.179	1592.5284552845528	0.0	854.4715447154472	0.0	1.634
2026/03/20	69.7	0.0	1.159	0.95	2.109	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-6.704000000000001	2447.0	854.4715447154472	847.7675447154472	854.4715447154472	854.4715447154472	0.0	0.0	6.704000000000001	0.0	0.0	2688.0	0.0	-6.704000000000001	-6.704000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.109
2026/03/21	62.87	0.0	3.359	0.95	4.309	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-4.504	2447.0	854.4715447154472	849.9675447154472	854.4715447154472	854.4715447154472	0.0	0.0	4.504	0.0	0.0	2688.0	0.0	-4.504	-4.504	1592.5284552845528	0.0	854.4715447154472	0.0	4.309
2026/03/22	0.12	0.0	1.727	0.95	2.677	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-6.136000000000001	2447.0	854.4715447154472	848.3355447154472	854.4715447154472	854.4715447154472	0.0	0.0	6.136000000000001	0.0	0.0	2688.0	0.0	-6.136000000000001	-6.136000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.677
2026/03/23	1.67	0.0	1.213	0.95	2.1630000000000003	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-6.65	2447.0	854.4715447154472	847.8215447154472	854.4715447154472	854.4715447154472	0.0	0.0	6.65	0.0	0.0	2688.0	0.0	-6.65	-6.65	1592.5284552845528	0.0	854.4715447154472	0.0	2.1630000000000003
2026/03/24	55.07	0.0	3.487	0.95	4.437	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-4.376	2447.0	854.4715447154472	850.0955447154472	854.4715447154472	854.4715447154472	0.0	0.0	4.376	0.0	0.0	2688.0	0.0	-4.376	-4.376	1592.5284552845528	0.0	854.4715447154472	0.0	4.437
2026/03/25	0.12	0.0	1.823	0.95	2.7729999999999997	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-6.040000000000001	2447.0	854.4715447154472	848.4315447154472	854.4715447154472	854.4715447154472	0.0	0.0	6.040000000000001	0.0	0.0	2688.0	0.0	-6.040000000000001	-6.040000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.7729999999999997
2026/03/26	52.14	0.0	3.981	0.95	4.931	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-3.882000000000001	2447.0	854.4715447154472	850.5895447154472	854.4715447154472	854.4715447154472	0.0	0.0	3.882000000000001	0.0	0.0	2688.0	0.0	-3.882000000000001	-3.882000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	4.931
2026/03/27	60.43	0.0	5.858	0.95	6.808	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-2.005000000000001	2447.0	854.4715447154472	852.4665447154472	854.4715447154472	854.4715447154472	0.0	0.0	2.005000000000001	0.0	0.0	2688.0	0.0	-2.005000000000001	-2.005000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	6.808
2026/03/28	2.38	0.0	3.588	0.95	4.538	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-4.275	2447.0	854.4715447154472	850.1965447154472	854.4715447154472	854.4715447154472	0.0	0.0	4.275	0.0	0.0	2688.0	0.0	-4.275	-4.275	1592.5284552845528	0.0	854.4715447154472	0.0	4.538
2026/03/29	32.14	0.0	4.368	0.95	5.3180000000000005	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-3.495	2447.0	854.4715447154472	850.9765447154472	854.4715447154472	854.4715447154472	0.0	0.0	3.495	0.0	0.0	2688.0	0.0	-3.495	-3.495	1592.5284552845528	0.0	854.4715447154472	0.0	5.3180000000000005
2026/03/30	36.53	0.0	5.227	0.95	6.1770000000000005	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-2.636	2447.0	854.4715447154472	851.8355447154472	854.4715447154472	854.4715447154472	0.0	0.0	2.636	0.0	0.0	2688.0	0.0	-2.636	-2.636	1592.5284552845528	0.0	854.4715447154472	0.0	6.1770000000000005
2026/03/31	0.0	0.0	2.718	0.95	3.668	5.58	2.83	0.403	5.9830000000000005	2.83	8.813	-5.1450000000000005	2447.0	854.4715447154472	849.3265447154472	854.4715447154472	854.4715447154472	0.0	0.0	5.1450000000000005	0.0	0.0	2688.0	0.0	-5.1450000000000005	-5.1450000000000005	1592.5284552845528	0.0	854.4715447154472	0.0	3.668
2026/04/01	0.0	0.0	1.484	0.95	2.434	5.58	3.99	0.403	5.9830000000000005	3.99	9.973	-7.539000000000001	2447.0	854.4715447154472	846.9325447154472	854.4715447154472	854.4715447154472	0.0	0.0	7.539000000000001	0.0	0.0	2688.0	0.0	-7.539000000000001	-7.539000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.434
2026/04/02	0.0	0.0	1.21	0.95	2.16	5.58	3.99	0.403	5.9830000000000005	3.99	9.973	-7.813000000000001	2447.0	854.4715447154472	846.6585447154472	854.4715447154472	854.4715447154472	0.0	0.0	7.813000000000001	0.0	0.0	2688.0	0.0	-7.813000000000001	-7.813000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.16
2026/04/03	0.0	0.0	1.097	0.95	2.0469999999999997	0.0	3.99	0.403	0.403	3.99	4.393000000000001	-2.346000000000001	2447.0	854.4715447154472	852.1255447154472	854.4715447154472	854.4715447154472	0.0	0.0	2.346000000000001	0.0	0.0	2688.0	0.0	-2.346000000000001	-2.346000000000001	1592.5284552845528	0.0	854.4715447154472	0.0	2.0469999999999997
