序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,温州市,永嘉县,瓯江温溪以下,瓯江下游干流,5,395,20.0932,10.877,30.9702,5.0461,55.1765,48.3966,108.6192,0,10.6719,2.1281,12.8,0,0,8.42,3.4364,3.22,0,0.209,3.429,1,0,0,0,0,0.6447,11.8576,12.5023,0.1289,0.123,0.119,0,,0,0.3709,0.0016,0,0,0.0016,0,0,0,0,0.3725,0,0.1063,0,0.0037,0.11,0.0008,0,0,0,0,0.0013,0.0049,0.0062,0,0,0,0.0098,0.0132,0.023,0,0.031,0.0576,0.0886,0,0.087,0.0402,0.1272,0.0008,0.0148,0.0027,0.0175,0,0.3725,0.0016,0,0.3725,0.3725,0.3725,0,259.6121253043012,108.05759545402451,,,,,,,,
59,温州市,文成县,瓯江温溪以上,小溪及瓯江青田段,5,104.9,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,1.55,0.9,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.0055,0,0,0,,0,0.0055,0,0,0,0,0,0,0,0,0.0055,0,0.0047,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0008,0,0,0,0,0,0.0055,0,0,0.0055,0.0055000000000000005,0.0055,0,,87.67123287671232,,,,,,,,
60,温州市,文成县,瓯江温溪以下,飞云江,5,1170.4,12.52,16.08,28.6,9.7837,30.6749,76.0645,116.5231,0,3.4839,10.2405,13.7244,0,0,38,12,6.2,0,1.2,7.4,5.0872,0,0.84,0,0,0.1887,2.4017,2.5904,0.352,0.1484,0.0047,0,,0,0.5051,0,0,0,0,0,0,0,0,0.5051,0,0.2968,0,0.0201,0.3169,0,0,0.0042,0,0,0.0005,0.0009,0.0056,0,0,0,0.0107,0.0135,0.0242,0,0.0071,0.0304,0.0375,0,0.058,0.052,0.11,0,0.0109,0,0.0109,0,0.5051,0,0,0.5051,0.5051,0.5051,0,232.83294673727517,88.598105363593,,,,,,,,
61,温州市,文成县,瓯江温溪以下,鳌江,5,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
62,温州市,平阳县,瓯江温溪以下,飞云江,5,209.7,15.7123,9.6799,25.3922,6.6398,90.0897,57.8223,154.5518,0,32.0742,27.9258,60,0,0,7.61,6.81,6.7,0,0.11,6.81,3,0.04,0.05,0,0,0.1098,14.387,14.4968,0.1505,0.2386,0.0974,0,,0,0.4865,0.001,0,0,0.001,0,0,0,0,0.4875,0,0.178,0,0.0007,0.1787,0,0.0002,0.0002,0,0,0.0004,0.0043,0.0051,0,0,0,0.034,0.053,0.087,0,0.0259,0.0585,0.0844,0,0.072,0.0402,0.1122,0.001,0.0201,0,0.0201,0,0.4875,0.001,0,0.4875,0.48749999999999993,0.4875,0,307.7599357418178,113.77905381395455,,,,,,,,
63,温州市,平阳县,瓯江温溪以下,鳌江,5,832.3,38.2333,22.9645,61.1978,15.8284,199.7102,230.416,445.9546,4.0788,76.8664,93.5408,174.486,0,1.2,40,18.76,18.52,0,0.24,18.76,9.585,0.23,0.235,0,0.2483,0.8121,16.3826,17.1947,0.5489,0.41,0.35,0,,0,1.3089,0.0031,0,0,0.0031,0,0,0,0,1.312,0,0.5908,0,0.0024,0.5932,0,0.0009,0.0009,0,0.0315,0.0023,0.0056,0.0412,0,0,0.0051,0.0959,0.1668,0.2678,0,0.026,0.0963,0.1223,0,0.1738,0.0929,0.2667,0.0031,0.0208,0,0.0208,0,1.312,0.0031,0,1.312,1.3119999999999998,1.312,0,227.08455144656412,110.83217485475645,,,,,,,,
64,温州市,泰顺县,瓯江温溪以下,飞云江,5,863.3,5.9142,7.003,12.9172,5.669,25.4192,39.127,70.2152,0,1.6,4.7,6.3,0,0,18,5.2494,3.7501,0,0.2486,3.9987,4.6163,0,0.125,0,0,0.1812,7.715,7.8962,0.1175,0.0708,0.006,0,,0,0.1943,0,0,0,0,0,0,0,0,0.1943,0,0.1198,0,0.0035,0.1233,0,0,0.0008,0,0,0.0005,0.0036,0.0049,0,0,0,0.0046,0.0037,0.0083,0,0.0045,0.0051,0.0096,0,0.0226,0.0206,0.0432,0,0.005,0,0.005,0,0.1943,0,0,0.1943,0.19430000000000003,0.1943,0,172.32729400287116,80.59168379891983,,,,,,,,
65,温州市,泰顺县,瓯江温溪以下,鳌江,5,36.6,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,1.24,0.2867,0.2,0,0.0068,0.2068,0,0,0,0,0,0,2.308,2.308,0.0065,0.0031,0,0,,0,0.0096,0,0,0,0,0,0,0,0,0.0096,0,0.0068,0,0.0001,0.0069,0,0,0,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0.0004,0.0003,0.0007,0,0.001,0.0008,0.0018,0,0,0,0,0,0.0096,0,0,0.0096,0.0096,0.0096,0,186.30136986301372,87.67123287671232,,,,,,,,
66,温州市,泰顺县,闽东诸河,闽东诸河,5,868.1,6.0369,7.1858,13.2227,5.0687,20.682,36.4403,62.191,0,1.7136,5.2219,6.9355,0,0,19,8.7589,5.8031,0,0.51,6.3131,2,0,0.1,0,0,0.1539,6.5317,6.6856,0.1658,0.0881,0.0053,0,,0,0.2592,0.001,0,0,0.001,0,0,0,0,0.2602,0,0.1772,0,0.0068,0.184,0,0,0.0004,0,0,0.0004,0.0026,0.0034,0,0,0,0.0048,0.0048,0.0096,0,0.0053,0.006,0.0113,0.001,0.0244,0.022,0.0464,0,0.0055,0,0.0055,0,0.2602,0.001,0,0.2602,0.2602,0.2602,0,186.9779395530274,83.87927941598669,,,,,,,,
67,温州市,苍南县,瓯江温溪以下,鳌江,5,956.31,54.4758,19.9666,74.4424,27.0539,137.6269,200.6079,365.2887,0,32.57,44.67,77.24,0,0,40.9,20.22,18.84,0,0.59,19.43,11.0619,2.16,2.99,0,0.0763,0.7516,17.876,18.6276,0.8504,0.2368,0.0235,0,,0,1.1107,0.002,0,0,0.002,0,0,0,0,1.1127,0,0.558,0,0.006,0.564,0,0.0098,0.0087,0,0.0136,0.002,0.0054,0.0395,0,0,0,0.0193,0.0674,0.0867,0.0001,0.0044,0.0763,0.0807,0,0.2382,0.075,0.3132,0.0019,0.0225,0.0061,0.0286,0,1.1127,0.002,0,1.1127,1.1126999999999998,1.1127,0,171.69871130913629,111.2817309015645,,,,,,,,
68,温州市,苍南县,闽东诸河,闽东诸河,5,112.7,3.6307,6.507,10.1377,2.2942,13.1803,18.8579,34.3324,0,2.3457,3.4627,5.8084,0,0,2.63,1.89,1.33,0,0.36,1.69,0,0.45,0.31,0,0,0.14,4.7814,4.9214,0.0563,0.0611,0,0,,0,0.1174,0.0005,0,0,0.0005,0,0,0,0,0.1179,0,0.0428,0,0.0034,0.0462,0,0.002,0.0014,0,0,0.0003,0.0025,0.0062,0,0,0,0.0034,0.0052,0.0086,0,0.0008,0.0088,0.0096,0,0.016,0.025,0.041,0.0005,0.0023,0.004,0.0063,0,0.1179,0.0005,0,0.1179,0.1179,0.1179,0,210.53338519950302,122.10243552254579,,,,,,,,
69,温州市,龙港市,瓯江温溪以下,鳌江,5,183.99,45.4604,1.3096,46.77,9.596,158.8014,171.9393,340.3367,29.199,55.817,65.387,150.403,203,1.9,10,7.47,6.9,0,0.57,7.47,4,0,0,0,0,0.0307,3.1308,3.1615,0.6024,0.037,0.0867,0,,0,0.7261,0,0,0,0,0,0,0,0,0.7261,0,0.2415,0,0.01,0.2515,0,0,0,0,0,0.0001,0.0011,0.0012,0,0.0297,0.0087,0.0303,0.1157,0.1844,0,0.0033,0.0592,0.0625,0,0.2057,0.0045,0.2102,0,0.0123,0.004,0.0163,0,0.7261,0,0,0.7261,0.7261,0.7261,0,169.04671993315753,177.82277972569267,,,,,,,,
温州区,温州,温瑞供水区,温州市区,,,1317,271.2388,33.8512,305.09000000000003,19.430699999999998,1130.2065,1802.6793,2952.3165,12.2238,377.74969999999996,480.84430000000003,870.8177999999999,34.2,5.6,28.8,16.357,13.5247,0,1.936,15.460700000000001,4.8456,0.06,0.335,0,0.0039,0.4243,17.3549,17.7792,3.6970000000000005,0.8336000000000001,0.6953,0,,0,5.2259,0,0,0,0,0,0,0,0,5.2259,2.8853,0.6900000000000001,0,0.0361,0.7261,0,0.0004,0.0023,0,0.0015,0.0012,0.0062,0.0116,0,0.0011,0.0129,0.3511,0.55,0.9151,0,0.3437,0.7991,1.1428,0,1.5495999999999999,0.1442,1.6938,0,0.7305,0.006,0.7365,0,5.2259,0,2.8853,8.1112,5.225899999999999,5.2259,0,,1.5289000000000001,4.4142,3.5731,0.9151,0.7377,,,,
,温州,,瑞安市,,,1350,102.5338,50.0462,152.58,27.2305,533.3434,588.4093,1148.9832,8.5275,223.6055,210.6074,442.7404,0,4.4,57.61,29.37,15.84,7.76,3.58,27.18,10.7616,3.825,3.765,0,0.2326,1.1465,17.5455,18.692,1.7137,0.06,0.6942,0,,0,2.4679,0.0006,0,0,0.0006,0,0,0,0,2.4685,0.9408,0.62,0.134,0.02,0.774,0,0.0153,0.015,0,0.0412,0.0034,0.0072,0.0821,0,0,0.009,0.2212,0.2415,0.4717,0.0002,0.0819,0.104,0.1859,0.0004,0.5349,0.2077,0.7426,0,0.2122,0,0.2122,0,2.4685,0.0006,0.9408,3.4093,2.4685,2.4685,0,,0.7542,1.6949999999999998,1.1407,0.4717,0.8561000000000001,,,,
,温州,永乐供水区,永嘉县,,,2677.0000000000005,49.155,37.845,87,18.4231,217.54070000000002,250.3802,486.34400000000005,3.8218,76.6719,77.1281,157.6218,0,1,58.42,21.75,19.232,0,2.5100000000000002,21.741999999999997,10.5051,0,0,0,0.0252,1.6122,24.2276,25.8398,0.715,0.5651999999999999,0.219,0,,0,1.4992,0.011300000000000001,0,0,0.011300000000000001,0,0,0,0,1.5105,0,0.6778,0,0.0342,0.712,0.0082,0,0,0,0.0036,0.004699999999999999,0.0098,0.0181,0.0008,0,0.0046,0.1034,0.1362,0.2442,0,0.0552,0.10569999999999999,0.1609,0,0.2062,0.134,0.3402,0.0023,0.0275,0.0076,0.035100000000000006,0,1.5105,0.011300000000000001,0,1.5105,1.5105000000000002,1.5105000000000002,0,,0.7841999999999999,0.7841999999999999,0.5362,0.2442,0.7301,,,,
,温州,,乐清市,,,1385,96.4776,49.9224,146.4,22.1966,672.2255,739.0558,1433.4779,71.646,340.0549,210.4046,622.1055,315,2.4,39.84,26.61,23.1309,0,2.965,26.0959,14.4535,6,3,0,0.0052,1.1951,18.3303,19.5254,1.7699,0.718,0.045,0,,0,2.5329,0.0045,0,0,0.0045,0,0,0.0277,0.0277,2.5651,0,0.816,0,0.0338,0.8498,0,0.0202,0.0098,0,0.0066,0.0036,0.0073,0.0475,0.0005,0.0662,0.0094,0.274,0.16,0.5096,0.0005,0.1192,0.1628,0.282,0.0005,0.4398,0.1816,0.6214,0.003,0.2548,0,0.2548,0,2.5651,0.0045,0,2.5651,2.5650999999999997,2.5651,0,,0.763,0.763,1.1582,0.5096,0.8973,,,,
,温州,文泰供水区,文成县,,,1296.0000000000002,12.52,16.33,28.85,9.7837,30.6749,76.0645,116.5231,0,3.4839,10.2405,13.7244,0,0,39.55,12.9,6.3100000000000005,0,1.2,7.510000000000001,5.0872,0,0.84,0,0,0.1887,2.4017,2.5904,0.3575,0.1484,0.0047,0,,0,0.5105999999999999,0,0,0,0,0,0,0,0,0.5105999999999999,0,0.3015,0,0.0201,0.3216,0,0,0.0042,0,0,0.0005,0.0009,0.0056,0,0,0,0.0107,0.0135,0.0242,0,0.0071,0.0304,0.0375,0,0.058,0.0528,0.1108,0,0.0109,0,0.0109,0,0.5105999999999999,0,0,0.5105999999999999,0.5105999999999999,0.5105999999999999,0,,0.1531,0.1531,0.1592,0.0242,0.3272,,,,
,温州,,泰顺县,,,1768,12.2011,14.4388,26.639899999999997,10.7377,46.1012,75.5673,132.4062,0,3.3136,9.9219,13.2355,0,0,38.239999999999995,14.295,9.7532,0,0.7654000000000001,10.518600000000001,6.6163,0,0.225,0,0,0.3351,16.5547,16.8898,0.2898,0.162,0.011300000000000001,0,,0,0.46309999999999996,0.001,0,0,0.001,0,0,0,0,0.46409999999999996,0,0.3038,0,0.0104,0.3142,0,0,0.0012000000000000001,0,0,0.0009,0.0063999999999999994,0.0085,0,0,0,0.009399999999999999,0.0085,0.0179,0,0.0102,0.0114,0.021599999999999998,0.001,0.048,0.043399999999999994,0.09140000000000001,0,0.010499999999999999,0,0.010499999999999999,0,0.46409999999999996,0.001,0,0.46409999999999996,0.4641,0.46409999999999996,0,,0.1733,0.1733,0.1235,0.0179,0.3227,,,,
,温州,平苍供水区,平阳县,,,1042,53.9456,32.644400000000005,86.59,22.4682,289.7999,288.2383,600.5064,4.0788,108.94059999999999,121.4666,234.486,0,1.2,47.61,25.57,25.22,0,0.35,25.57,12.585,0.27,0.285,0,0.2483,0.9219,30.7696,31.6915,0.6994,0.6486,0.44739999999999996,0,,0,1.7953999999999999,0.0040999999999999995,0,0,0.0040999999999999995,0,0,0,0,1.7995,0,0.7687999999999999,0,0.0031,0.7718999999999999,0,0.0011,0.0011,0,0.0315,0.0027,0.009899999999999999,0.0463,0,0,0.0051,0.12990000000000002,0.2198,0.3548,0,0.0519,0.1548,0.2067,0,0.24580000000000002,0.1331,0.3789,0.0040999999999999995,0.0409,0,0.0409,0,1.7995,0.0040999999999999995,0,1.7995,1.7994999999999997,1.7995,0,,1.0959999999999999,1.0959999999999999,0.6265000000000001,0.3548,0.8181999999999999,,,,
,温州,,苍南县(含龙港),,,1253,103.5669,27.783199999999997,131.3501,38.9441,309.6086,391.4051,739.9578,29.199,90.7327,113.5197,233.45139999999998,203,1.9,53.53,29.58,27.07,0,1.52,28.59,15.0619,2.6100000000000003,3.3000000000000003,0,0.0763,0.9223,25.788200000000003,26.7105,1.5091,0.3349,0.11019999999999999,0,,0,1.9542,0.0025,0,0,0.0025,0,0,0,0,1.9566999999999999,0,0.8423,0,0.0194,0.8616999999999999,0,0.0118,0.0101,0,0.0136,0.0024,0.009000000000000001,0.0469,0,0.0297,0.0087,0.053000000000000005,0.1883,0.2797,0.0001,0.0085,0.1443,0.1528,0,0.4599,0.10450000000000001,0.5644,0.0024000000000000002,0.0371,0.014100000000000001,0.051199999999999996,0,1.9566999999999999,0.0025,0,1.9566999999999999,1.9566999999999999,1.9566999999999999,0,,0.44509999999999994,0.44509999999999994,0.7684,0.2797,0.9085999999999999,,,,
