日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/13	1.02	0.0	0.83	0.0	0.83	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.2275	3006.0	0.0	-9.2275	0.0	0.0	0.0	0.0	9.2275	0.0	0.0	3333.333333333333	0.0	-9.2275	-9.2275	3006.0	0.0	0.0	0.0	0.83
2026/03/14	1.23	0.0	0.816	0.0	0.816	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.241499999999998	3006.0	0.0	-9.241499999999998	0.0	0.0	0.0	0.0	9.241499999999998	0.0	0.0	3333.333333333333	0.0	-9.241499999999998	-9.241499999999998	3006.0	0.0	0.0	0.0	0.816
2026/03/15	18.91	0.0	0.827	0.0	0.827	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.2305	3006.0	0.0	-9.2305	0.0	0.0	0.0	0.0	9.2305	0.0	0.0	3333.333333333333	0.0	-9.2305	-9.2305	3006.0	0.0	0.0	0.0	0.827
2026/03/16	0.0	0.0	0.809	0.0	0.809	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.2485	3006.0	0.0	-9.2485	0.0	0.0	0.0	0.0	9.2485	0.0	0.0	3333.333333333333	0.0	-9.2485	-9.2485	3006.0	0.0	0.0	0.0	0.809
2026/03/17	0.0	0.0	0.775	0.0	0.775	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.2825	3006.0	0.0	-9.2825	0.0	0.0	0.0	0.0	9.2825	0.0	0.0	3333.333333333333	0.0	-9.2825	-9.2825	3006.0	0.0	0.0	0.0	0.775
2026/03/18	0.0	0.0	0.731	0.0	0.731	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.3265	3006.0	0.0	-9.3265	0.0	0.0	0.0	0.0	9.3265	0.0	0.0	3333.333333333333	0.0	-9.3265	-9.3265	3006.0	0.0	0.0	0.0	0.731
2026/03/19	0.0	0.0	0.684	0.0	0.684	7.09	2.23	0.7375	7.8275	2.23	10.0575	-9.3735	3006.0	0.0	-9.3735	0.0	0.0	0.0	0.0	9.3735	0.0	0.0	3333.333333333333	0.0	-9.3735	-9.3735	3006.0	0.0	0.0	0.0	0.684
2026/03/20	92.96	0.0	1.159	0.0	1.159	7.09	2.23	0.7375	7.8275	2.23	10.0575	-8.898499999999999	3006.0	0.0	-8.898499999999999	0.0	0.0	0.0	0.0	8.898499999999999	0.0	0.0	3333.333333333333	0.0	-8.898499999999999	-8.898499999999999	3006.0	0.0	0.0	0.0	1.159
2026/03/21	83.94	0.0	3.359	0.0	3.359	7.09	2.23	0.7375	7.8275	2.23	10.0575	-6.698499999999999	3006.0	0.0	-6.698499999999999	0.0	0.0	0.0	0.0	6.698499999999999	0.0	0.0	3333.333333333333	0.0	-6.698499999999999	-6.698499999999999	3006.0	0.0	0.0	0.0	3.359
2026/03/22	0.21	0.0	1.727	0.0	1.727	7.09	2.23	0.7375	7.8275	2.23	10.0575	-8.330499999999999	3006.0	0.0	-8.330499999999999	0.0	0.0	0.0	0.0	8.330499999999999	0.0	0.0	3333.333333333333	0.0	-8.330499999999999	-8.330499999999999	3006.0	0.0	0.0	0.0	1.727
2026/03/23	2.87	0.0	1.213	0.0	1.213	7.09	2.23	0.7375	7.8275	2.23	10.0575	-8.8445	3006.0	0.0	-8.8445	0.0	0.0	0.0	0.0	8.8445	0.0	0.0	3333.333333333333	0.0	-8.8445	-8.8445	3006.0	0.0	0.0	0.0	1.213
2026/03/24	73.64	0.0	3.487	0.0	3.487	7.09	2.23	0.7375	7.8275	2.23	10.0575	-6.570499999999999	3006.0	0.0	-6.570499999999999	0.0	0.0	0.0	0.0	6.570499999999999	0.0	0.0	3333.333333333333	0.0	-6.570499999999999	-6.570499999999999	3006.0	0.0	0.0	0.0	3.487
2026/03/25	0.21	0.0	1.823	0.0	1.823	7.09	2.23	0.7375	7.8275	2.23	10.0575	-8.234499999999999	3006.0	0.0	-8.234499999999999	0.0	0.0	0.0	0.0	8.234499999999999	0.0	0.0	3333.333333333333	0.0	-8.234499999999999	-8.234499999999999	3006.0	0.0	0.0	0.0	1.823
2026/03/26	69.78	0.0	3.981	0.0	3.981	7.09	2.23	0.7375	7.8275	2.23	10.0575	-6.076499999999999	3006.0	0.0	-6.076499999999999	0.0	0.0	0.0	0.0	6.076499999999999	0.0	0.0	3333.333333333333	0.0	-6.076499999999999	-6.076499999999999	3006.0	0.0	0.0	0.0	3.981
2026/03/27	80.72	0.0	5.858	0.0	5.858	7.09	2.23	0.7375	7.8275	2.23	10.0575	-4.1995	3006.0	0.0	-4.1995	0.0	0.0	0.0	0.0	4.1995	0.0	0.0	3333.333333333333	0.0	-4.1995	-4.1995	3006.0	0.0	0.0	0.0	5.858
2026/03/28	4.1	0.0	3.588	0.0	3.588	7.09	2.23	0.7375	7.8275	2.23	10.0575	-6.469499999999999	3006.0	0.0	-6.469499999999999	0.0	0.0	0.0	0.0	6.469499999999999	0.0	0.0	3333.333333333333	0.0	-6.469499999999999	-6.469499999999999	3006.0	0.0	0.0	0.0	3.588
2026/03/29	43.38	0.0	4.368	0.0	4.368	7.09	2.23	0.7375	7.8275	2.23	10.0575	-5.689499999999999	3006.0	0.0	-5.689499999999999	0.0	0.0	0.0	0.0	5.689499999999999	0.0	0.0	3333.333333333333	0.0	-5.689499999999999	-5.689499999999999	3006.0	0.0	0.0	0.0	4.368
2026/03/30	49.17	0.0	5.227	0.0	5.227	7.09	2.23	0.7375	7.8275	2.23	10.0575	-4.830499999999999	3006.0	0.0	-4.830499999999999	0.0	0.0	0.0	0.0	4.830499999999999	0.0	0.0	3333.333333333333	0.0	-4.830499999999999	-4.830499999999999	3006.0	0.0	0.0	0.0	5.227
2026/03/31	0.0	0.0	2.718	0.0	2.718	7.09	2.23	0.7375	7.8275	2.23	10.0575	-7.339499999999999	3006.0	0.0	-7.339499999999999	0.0	0.0	0.0	0.0	7.339499999999999	0.0	0.0	3333.333333333333	0.0	-7.339499999999999	-7.339499999999999	3006.0	0.0	0.0	0.0	2.718
2026/04/01	0.0	0.0	1.484	0.0	1.484	7.09	3.15	0.7375	7.8275	3.15	10.9775	-9.4935	3006.0	0.0	-9.4935	0.0	0.0	0.0	0.0	9.4935	0.0	0.0	3333.333333333333	0.0	-9.4935	-9.4935	3006.0	0.0	0.0	0.0	1.484
2026/04/02	0.0	0.0	1.21	0.0	1.21	7.09	3.15	0.7375	7.8275	3.15	10.9775	-9.767499999999998	3006.0	0.0	-9.767499999999998	0.0	0.0	0.0	0.0	9.767499999999998	0.0	0.0	3333.333333333333	0.0	-9.767499999999998	-9.767499999999998	3006.0	0.0	0.0	0.0	1.21
2026/04/03	0.0	0.0	1.097	0.0	1.097	0.0	3.15	0.7375	0.7375	3.15	3.8875	-2.7905	3006.0	0.0	-2.7905	0.0	0.0	0.0	0.0	2.7905	0.0	0.0	3333.333333333333	0.0	-2.7905	-2.7905	3006.0	0.0	0.0	0.0	1.097
